busco.id	Status	scaffold	start	end	mid	Strand	Score	Length	OrthoDB url	Description
805at8782	Complete	1	34936527	34991942	34964234.5	-	3220.7	1660	https://v10-1.orthodb.org/?query=805at8782	Fibronectin type III
13051at8782	Complete	1	34993846	35068851	35031348.5	-	926.9	460	https://v10-1.orthodb.org/?query=13051at8782	PTP type protein phosphatase
26266at8782	Complete	1	35352478	35443719	35398098.5	-	776.1	350	https://v10-1.orthodb.org/?query=26266at8782	Potassium channel domain
15295at8782	Complete	1	35461072	35486341	35473706.5	-	788.4	427	https://v10-1.orthodb.org/?query=15295at8782	calcyphosin-2
43623at8782	Complete	1	35488723	35493195	35490959	-	223.4	188	https://v10-1.orthodb.org/?query=43623at8782	coiled-coil domain-containing protein 107
37238at8782	Complete	1	35514448	35520106	35517277	+	425.6	244	https://v10-1.orthodb.org/?query=37238at8782	CAP domain
36134at8782	Complete	1	35523403	35528215	35525809	-	601.5	285	https://v10-1.orthodb.org/?query=36134at8782	KRR1 small subunit processome component homolog
39880at8782	Complete	1	35665875	35674055	35669965	-	659	292	https://v10-1.orthodb.org/?query=39880at8782	nucleosome assembly protein 1-like 1 isoform X1
24449at8782	Complete	1	35753229	35754536	35753882.5	-	471.5	389	https://v10-1.orthodb.org/?query=24449at8782	Bardet-Biedl syndrome 10 protein
7557at8782	Complete	1	35758961	35798155	35778558	-	1499.2	690	https://v10-1.orthodb.org/?query=7557at8782	Oxysterol-binding protein
17954at8782	Complete	1	35901389	35948563	35924976	+	1093.2	535	https://v10-1.orthodb.org/?query=17954at8782	Ankyrin repeat
43472at8782	Complete	1	35956569	35961279	35958924	-	342.4	192	https://v10-1.orthodb.org/?query=43472at8782	"Zinc finger, LIM-type"
8561at8782	Complete	1	36012747	36028736	36020741.5	-	1330.7	766	https://v10-1.orthodb.org/?query=8561at8782	"E2F/DP family, winged-helix DNA-binding domain"
11667at8782	Complete	1	37213469	37316710	37265089.5	-	1599.4	904	https://v10-1.orthodb.org/?query=11667at8782	Ankyrin repeat
47797at8782	Complete	1	37383760	37385299	37384529.5	+	227.5	105	https://v10-1.orthodb.org/?query=47797at8782	Ribosomal protein S9
670at8782	Complete	1	37478571	37601945	37540258	+	4229.7	2682	https://v10-1.orthodb.org/?query=670at8782	Fibronectin type III
13450at8782	Complete	1	37736649	37803363	37770006	+	870.6	487	https://v10-1.orthodb.org/?query=13450at8782	AMP-dependent synthetase/ligase
51208at8782	Complete	1	38272900	38278403	38275651.5	-	197.7	129	https://v10-1.orthodb.org/?query=51208at8782	Fyv7/TAP26
18525at8782	Complete	1	38287515	38332838	38310176.5	+	722	490	https://v10-1.orthodb.org/?query=18525at8782	methyltransferase-like protein 25
8828at8782	Complete	1	38379877	38619381	38499629	+	1251.9	643	https://v10-1.orthodb.org/?query=8828at8782	Tetratricopeptide repeat
44745at8782	Complete	1	38955961	38997623	38976792	-	362.9	210	https://v10-1.orthodb.org/?query=44745at8782	myoD family inhibitor domain-containing protein
4511at8782	Complete	1	40107227	40207360	40157293.5	+	1361.3	1146	https://v10-1.orthodb.org/?query=4511at8782	"IQ motif, EF-hand binding site"
29731at8782	Complete	1	40221066	40240063	40230564.5	+	527.7	232	https://v10-1.orthodb.org/?query=29731at8782	ALX homeobox protein 1
23829at8782	Complete	1	40481669	40482937	40482303	-	725	375	https://v10-1.orthodb.org/?query=23829at8782	Ras-associating (RA) domain
48255at8782	Complete	1	40519053	40534090	40526571.5	+	284.7	138	https://v10-1.orthodb.org/?query=48255at8782	Neurotensin/neuromedin N
18459at8782	Complete	1	40566002	40642193	40604097.5	-	874.1	413	https://v10-1.orthodb.org/?query=18459at8782	"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C"
28495at8782	Complete	1	41259745	41265370	41262557.5	+	538.9	273	https://v10-1.orthodb.org/?query=28495at8782	Protein of unknown function DUF5565
1137at8782	Complete	1	41266817	41311256	41289036.5	-	3666.3	2157	https://v10-1.orthodb.org/?query=1137at8782	centrosomal protein of 290 kDa
7712at8782	Complete	1	41322072	41344272	41333172	+	1734.8	809	https://v10-1.orthodb.org/?query=7712at8782	Tetratricopeptide repeat
36845at8782	Complete	1	41447438	41499890	41473664	-	462.7	237	https://v10-1.orthodb.org/?query=36845at8782	kit ligand
28888at8782	Complete	1	41771573	41774623	41773098	-	658.2	305	https://v10-1.orthodb.org/?query=28888at8782	dual specificity protein phosphatase 6
14035at8782	Complete	1	41858590	41860167	41859378.5	-	992.5	467	https://v10-1.orthodb.org/?query=14035at8782	"Ricin B, lectin domain"
33592at8782	Complete	1	42395102	42416303	42405702.5	-	564.9	256	https://v10-1.orthodb.org/?query=33592at8782	Leucine-rich repeat
30751at8782	Complete	1	42443487	42471175	42457331	-	1036.9	683	https://v10-1.orthodb.org/?query=30751at8782	Leucine-rich repeat
30285at8782	Complete	1	42464730	42471175	42467952.5	-	628.5	290	https://v10-1.orthodb.org/?query=30285at8782	Leucine-rich repeat
31808at8782	Complete	1	42491301	42521856	42506578.5	-	647.4	312	https://v10-1.orthodb.org/?query=31808at8782	Leucine-rich repeat
44949at8782	Complete	1	42859060	42860672	42859866	-	269.2	116	https://v10-1.orthodb.org/?query=44949at8782	protein BTG1
13896at8782	Complete	1	43043308	43069756	43056532	+	617.2	376	https://v10-1.orthodb.org/?query=13896at8782	Dbl homology (DH) domain
4971at8782	Complete	1	43078199	43132327	43105263	-	2087.2	1256	https://v10-1.orthodb.org/?query=4971at8782	FYVE zinc finger
49301at8782	Complete	1	43277245	43299756	43288500.5	+	264.2	120	https://v10-1.orthodb.org/?query=49301at8782	NUDIX hydrolase domain
46480at8782	Complete	1	43309463	43317968	43313715.5	-	294.7	132	https://v10-1.orthodb.org/?query=46480at8782	Ubiquitin-conjugating enzyme E2
48970at8782	Complete	1	43331116	43335088	43333102	+	196.6	102	https://v10-1.orthodb.org/?query=48970at8782	"39S ribosomal protein L42, mitochondrial"
47644at8782	Complete	1	43354350	43354814	43354582	+	332.3	142	https://v10-1.orthodb.org/?query=47644at8782	SOCS box domain
2701at8782	Complete	1	43526325	43589452	43557888.5	+	1356.8	728	https://v10-1.orthodb.org/?query=2701at8782	plexin-C1
19286at8782	Complete	1	43594117	43611186	43602651.5	-	823.2	554	https://v10-1.orthodb.org/?query=19286at8782	centrosomal protein of 83 kDa
23609at8782	Complete	1	43623840	43629407	43626623.5	-	798.4	387	https://v10-1.orthodb.org/?query=23609at8782	transmembrane and coiled-coil domains protein 3
48159at8782	Complete	1	43764065	43777333	43770699	-	245.3	108	https://v10-1.orthodb.org/?query=48159at8782	NADH dehydrogenase 
3217at8782	Complete	1	43835545	43886124	43860834.5	-	2035.8	1142	https://v10-1.orthodb.org/?query=3217at8782	Dbl homology (DH) domain
11828at8782	Complete	1	43903516	43950760	43927138	+	1229.4	623	https://v10-1.orthodb.org/?query=11828at8782	vezatin
23465at8782	Complete	1	43999245	44013908	44006576.5	+	802.7	388	https://v10-1.orthodb.org/?query=23465at8782	methionine aminopeptidase 2
24046at8782	Complete	1	44170060	44179205	44174632.5	+	703.7	345	https://v10-1.orthodb.org/?query=24046at8782	Amidohydrolase 3
11996at8782	Complete	1	44181442	44194764	44188103	-	1004.7	547	https://v10-1.orthodb.org/?query=11996at8782	Histidine ammonia-lyase
16290at8782	Complete	1	44197637	44213421	44205529	-	997.9	506	https://v10-1.orthodb.org/?query=16290at8782	"Peptidase M1, leukotriene A4 hydrolase/aminopeptidase C-terminal"
35624at8782	Complete	1	44263905	44282561	44273233	+	664.8	320	https://v10-1.orthodb.org/?query=35624at8782	Ets domain
458at8782	Complete	1	44371841	44494843	44433342	+	4277.1	2565	https://v10-1.orthodb.org/?query=458at8782	Cilia- and flagella-associated protein 54
14381at8782	Complete	1	44500507	44521666	44511086.5	+	1015.4	577	https://v10-1.orthodb.org/?query=14381at8782	protein NEDD1
7391at8782	Complete	1	45023009	45072358	45047683.5	+	1643.7	864	https://v10-1.orthodb.org/?query=7391at8782	SEA domain
3567at8782	Complete	1	45080353	45108394	45094373.5	-	1090.9	543	https://v10-1.orthodb.org/?query=3567at8782	"Myosin head, motor domain"
30155at8782	Complete	1	45257191	45275408	45266299.5	+	514.7	319	https://v10-1.orthodb.org/?query=30155at8782	LEM domain
33644at8782	Complete	1	45285394	45290112	45287753	+	612.8	265	https://v10-1.orthodb.org/?query=33644at8782	Mitochondrial substrate/solute carrier
35388at8782	Complete	1	45296146	45302627	45299386.5	-	197.1	289	https://v10-1.orthodb.org/?query=35388at8782	Inhibitor of nuclear factor kappa-B kinase-interacting protein
3114at8782	Complete	1	45306154	45334913	45320533.5	+	1540.1	1006	https://v10-1.orthodb.org/?query=3114at8782	Apoptotic protease-activating factor 1
2834at8782	Complete	1	45763352	45799273	45781312.5	-	2452	1211	https://v10-1.orthodb.org/?query=2834at8782	UHRF1-binding protein 1-like
24461at8782	Complete	1	45816742	45826806	45821774	+	595.7	274	https://v10-1.orthodb.org/?query=24461at8782	Actin family
7856at8782	Complete	1	45844918	45872828	45858873	+	1555.1	754	https://v10-1.orthodb.org/?query=7856at8782	SCY1-like 2
18873at8782	Complete	1	45933284	45963105	45948194.5	+	826.2	402	https://v10-1.orthodb.org/?query=18873at8782	"Nuclear hormone receptor, ligand-binding domain"
15475at8782	Complete	1	45970091	45980476	45975283.5	+	1025.8	624	https://v10-1.orthodb.org/?query=15475at8782	GAR domain
15500at8782	Complete	1	46188640	46211651	46200145.5	-	985.4	529	https://v10-1.orthodb.org/?query=15500at8782	Sodium/solute symporter
510at8782	Complete	1	46221414	46277411	46249412.5	+	4593	2398	https://v10-1.orthodb.org/?query=510at8782	small subunit processome component 20 homolog
995at8782	Complete	1	46285702	46323940	46304821	-	3588.7	1734	https://v10-1.orthodb.org/?query=995at8782	Nucleoporin Nup186/Nup192/Nup205
9480at8782	Complete	1	46375503	46414872	46395187.5	+	1404.4	637	https://v10-1.orthodb.org/?query=9480at8782	CCR4-NOT transcription complex subunit 4
33359at8782	Complete	1	46465512	46479089	46472300.5	-	378.3	224	https://v10-1.orthodb.org/?query=33359at8782	stimulated by retinoic acid gene 8 protein homolog
10988at8782	Complete	1	46480522	46497479	46489000.5	+	1188.5	593	https://v10-1.orthodb.org/?query=10988at8782	WD40 repeat
48774at8782	Complete	1	46508374	46509262	46508818	-	251.2	158	https://v10-1.orthodb.org/?query=48774at8782	TM140 protein family
41839at8782	Complete	1	46578485	46582868	46580676.5	+	234.5	106	https://v10-1.orthodb.org/?query=41839at8782	Rho protein GDP-dissociation inhibitor
43350at8782	Complete	1	46584283	46601139	46592711	+	216.3	130	https://v10-1.orthodb.org/?query=43350at8782	endoplasmic reticulum resident protein 27
53594at8782	Complete	1	46622142	46625183	46623662.5	+	125.1	86	https://v10-1.orthodb.org/?query=53594at8782	Gamma-carboxyglutamic acid-rich (GLA) domain
52167at8782	Complete	1	46629004	46634787	46631895.5	+	156.7	87	https://v10-1.orthodb.org/?query=52167at8782	osteocalcin
37864at8782	Complete	1	46638528	46641976	46640252	+	470.6	228	https://v10-1.orthodb.org/?query=37864at8782	"NAD:arginine ADP-ribosyltransferase, ART"
42892at8782	Complete	1	46649908	46650582	46650245	+	406.4	208	https://v10-1.orthodb.org/?query=42892at8782	Single-pass membrane and coiled-coil domain-containing protein 3
35592at8782	Complete	1	46656236	46664352	46660294	+	1034	555	https://v10-1.orthodb.org/?query=35592at8782	WW domain-binding protein 11
24704at8782	Complete	1	46820332	46834922	46827627	+	648.2	312	https://v10-1.orthodb.org/?query=24704at8782	"Helicase/UvrB, N-terminal"
30656at8782	Complete	1	46857244	46859867	46858555.5	+	561.2	292	https://v10-1.orthodb.org/?query=30656at8782	"GPCR family 3, C-terminal"
43284at8782	Complete	1	46879943	46882889	46881416	-	317.9	166	https://v10-1.orthodb.org/?query=43284at8782	heme-binding protein 1
14401at8782	Complete	1	46905468	46919450	46912459	+	1017.1	546	https://v10-1.orthodb.org/?query=14401at8782	uncharacterized protein KIAA1467 homolog
34660at8782	Complete	1	46922726	46930967	46926846.5	-	484.8	274	https://v10-1.orthodb.org/?query=34660at8782	germ cell-specific gene 1 protein
48223at8782	Complete	1	46971373	46973830	46972601.5	+	212	133	https://v10-1.orthodb.org/?query=48223at8782	Epithelial membrane protein 1
16116at8782	Complete	1	47548650	47584166	47566408	-	987.6	466	https://v10-1.orthodb.org/?query=16116at8782	Phospholipase B-like
5809at8782	Complete	1	47587739	47634082	47610910.5	-	1390	780	https://v10-1.orthodb.org/?query=5809at8782	Guanylate cyclase
17468at8782	Complete	1	47645111	47694871	47669991	+	815.5	406	https://v10-1.orthodb.org/?query=17468at8782	Tetratricopeptide repeat
7760at8782	Complete	1	47705707	47748734	47727220.5	+	1927.9	1006	https://v10-1.orthodb.org/?query=7760at8782	ubinuclein-2
46699at8782	Complete	1	47801216	47804542	47802879	-	252.2	129	https://v10-1.orthodb.org/?query=46699at8782	Globin
27923at8782	Complete	1	47836256	47848217	47842236.5	+	596.3	319	https://v10-1.orthodb.org/?query=27923at8782	RNA recognition motif domain
39437at8782	Complete	1	47852311	47855476	47853893.5	+	329.5	177	https://v10-1.orthodb.org/?query=39437at8782	"Ribosomal RNA-processing protein 7, C-terminal domain"
32903at8782	Complete	1	47857419	47864450	47860934.5	-	371.7	241	https://v10-1.orthodb.org/?query=32903at8782	serine hydrolase-like protein 2
40643at8782	Complete	1	47888853	47889539	47889196	+	401.3	178	https://v10-1.orthodb.org/?query=40643at8782	SH2 domain
45446at8782	Complete	1	47907566	47918488	47913027	+	327.1	214	https://v10-1.orthodb.org/?query=45446at8782	NFAT activation molecule 1
1780at8782	Complete	1	48010982	48045410	48028196	+	3191.8	1575	https://v10-1.orthodb.org/?query=1780at8782	Transcription factor 20
18197at8782	Complete	1	48067335	48077443	48072389	+	558.3	330	https://v10-1.orthodb.org/?query=18197at8782	Cytochrome P450
52617at8782	Complete	1	48080268	48081945	48081106.5	+	184.5	90	https://v10-1.orthodb.org/?query=52617at8782	NADH dehydrogenase 
27551at8782	Complete	1	48113930	48120548	48117239	-	731	333	https://v10-1.orthodb.org/?query=27551at8782	Septin-type guanine nucleotide-binding (G) domain
47018at8782	Complete	1	48144284	48149870	48147077	+	111.3	94	https://v10-1.orthodb.org/?query=47018at8782	centromere protein M
6029at8782	Complete	1	48217552	48246556	48232054	-	1663.3	816	https://v10-1.orthodb.org/?query=6029at8782	sterol regulatory element-binding protein 2
5852at8782	Complete	1	48253251	48284325	48268788	-	1681.6	1004	https://v10-1.orthodb.org/?query=5852at8782	meiosis inhibitor protein 1
50817at8782	Complete	1	48287024	48289384	48288204	+	251.1	115	https://v10-1.orthodb.org/?query=50817at8782	NHP2-like 1
15471at8782	Complete	1	48292775	48301470	48297122.5	-	881.2	465	https://v10-1.orthodb.org/?query=15471at8782	X-ray repair cross-complementing protein 6
47070at8782	Complete	1	48302129	48315038	48308583.5	+	228.7	116	https://v10-1.orthodb.org/?query=47070at8782	desumoylating isopeptidase 1
36234at8782	Complete	1	48323202	48331833	48327517.5	+	357.1	160	https://v10-1.orthodb.org/?query=36234at8782	Phosphomannomutase
43384at8782	Complete	1	48350725	48356623	48353674	+	389.9	192	https://v10-1.orthodb.org/?query=43384at8782	DNA-directed RNA polymerase III subunit RPC8
8428at8782	Complete	1	48359015	48374721	48366868	-	1511.3	675	https://v10-1.orthodb.org/?query=8428at8782	"Aconitase A/isopropylmalate dehydratase small subunit, swivel domain"
51471at8782	Complete	1	48382539	48387370	48384954.5	+	182.6	88	https://v10-1.orthodb.org/?query=51471at8782	PHF5-like
35776at8782	Complete	1	48397915	48398934	48398424.5	+	554.2	287	https://v10-1.orthodb.org/?query=35776at8782	protein Tob2
37957at8782	Complete	1	48430341	48443319	48436830	-	555.2	246	https://v10-1.orthodb.org/?query=37957at8782	thyrotroph embryonic factor
5321at8782	Complete	1	48453438	48492684	48473061	-	1624.9	919	https://v10-1.orthodb.org/?query=5321at8782	"Zinc finger, CCCH-type"
18833at8782	Complete	1	48505469	48522793	48514131	+	854.3	461	https://v10-1.orthodb.org/?query=18833at8782	Leucine-rich repeat
12628at8782	Complete	1	48542057	48554238	48548147.5	-	1017.1	565	https://v10-1.orthodb.org/?query=12628at8782	Mbt repeat
17050at8782	Complete	1	48690817	48707253	48699035	-	708.5	359	https://v10-1.orthodb.org/?query=17050at8782	"Aminopeptidase P, N-terminal"
36932at8782	Complete	1	48733852	48751112	48742482	+	540.8	254	https://v10-1.orthodb.org/?query=36932at8782	Mitochondrial substrate/solute carrier
9171at8782	Complete	1	48872610	48887894	48880252	-	1253.7	604	https://v10-1.orthodb.org/?query=9171at8782	RUN domain
19134at8782	Complete	1	48901536	48918200	48909868	-	772.6	368	https://v10-1.orthodb.org/?query=19134at8782	adenylosuccinate lyase
1983at8782	Complete	1	48932773	49034593	48983683	-	2921.8	1495	https://v10-1.orthodb.org/?query=1983at8782	"TNRC6, PABC binding domain"
18357at8782	Complete	1	49072079	49090389	49081234	-	815.1	397	https://v10-1.orthodb.org/?query=18357at8782	protein FAM83F
32784at8782	Complete	1	49112609	49125347	49118978	-	485.9	276	https://v10-1.orthodb.org/?query=32784at8782	SH3 domain
53018at8782	Complete	1	49425295	49427347	49426321	+	167.2	90	https://v10-1.orthodb.org/?query=53018at8782	Active regulator of SIRT1
30710at8782	Complete	1	49436621	49438261	49437441	-	501.9	281	https://v10-1.orthodb.org/?query=30710at8782	Cyclic AMP-dependent transcription factor ATF-4
21457at8782	Complete	1	49452796	49457436	49455116	-	847.2	396	https://v10-1.orthodb.org/?query=21457at8782	Mitochondrial dynamic protein MID51
17336at8782	Complete	1	49471960	49473477	49472718.5	-	930.8	430	https://v10-1.orthodb.org/?query=17336at8782	"Glycosyl transferase, family 17"
20089at8782	Complete	1	49510377	49545773	49528075	-	984.5	440	https://v10-1.orthodb.org/?query=20089at8782	PPM-type phosphatase domain
25611at8782	Complete	1	49554403	49560418	49557410.5	+	893.7	387	https://v10-1.orthodb.org/?query=25611at8782	Ribosomal protein L3
41858at8782	Complete	1	49603064	49609439	49606251.5	+	256.8	156	https://v10-1.orthodb.org/?query=41858at8782	platelet-derived growth factor subunit B
40259at8782	Complete	1	49622782	49646391	49634586.5	+	368.3	182	https://v10-1.orthodb.org/?query=40259at8782	Chromo domain
50826at8782	Complete	1	49695354	49697703	49696528.5	+	165	74	https://v10-1.orthodb.org/?query=50826at8782	Dynein light chain
